basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2008.07,5964,Sd58w,Hitachigo,Musashigawa,Ibaraki,1985-06-17,182,139.4,Sd30e,2,5
2008.07,1279,Sd59e,Kaishinho,Tomozuna,Miyazaki,1984-03-30,178,115.5,Sd75e,4,3
2008.07,5961,Sd59w,Satsumariki,Onoe,Kagoshima,1981-06-07,181,118.8,Sd21e,1,6
2008.07,243,Sd60e,Isenohana,Isegahama,Aomori,1975-01-03,180,128.6,Sd44e,3,4
2008.07,2916,Sd60w,Kotoshimoda,Sadogatake,Fukuoka,1987-06-04,186,170.3,Sd90w,5,2
2008.07,6455,Sd61e,Hokuo,Takadagawa,Hokkaido,1986-09-18,176.5,113.4,Sd33e,2,5
2008.07,894,Sd61w,Dainin,Asahiyama,Fukuoka,1983-10-02,177.5,116.7,Sd78w,4,3
2008.07,937,Sd62e,Isoazuma,Tamanoi,Kanagawa,1980-06-20,176,149,Sd45e,3,4
2008.07,414,Sd62w,Kyokuryudake,Oshima,Tokyo,1979-06-29,181,154.5,Sd35e,2,5
2008.07,1209,Sd63e,Kasugaryu,Kasugayama,Kanagawa,1984-06-03,168.5,108.2,Sd79w,4,3
2008.07,944,Sd63w,Minanosato,Takasago,Ibaraki,1983-07-12,175,131,Sd46e,3,4
2008.07,1109,Sd64e,Daishoma,Oitekaze,Kochi,1979-01-12,183,135.1,Sd4e,0,0
2008.07,237,Sd64w,Fujinokaze,Oguruma,Hyogo,1977-06-24,181,173.9,Sd14w,0,7
2008.07,870,Sd65e,Maenofuji,Takadagawa,Chiba,1982-08-07,178.5,128,Sd96e,5,2
2008.07,1142,Sd65w,Kihaku,Otake,Osaka,1985-04-11,175,141,Sd49e,3,4
2008.07,7109,Sd66e,Chiyoarashi,Kokonoe,Chiba,1991-07-12,172,119,Sd49w,3,4
2008.07,2912,Sd66w,Yakunoshima,Chiganoura,Kagoshima,1984-06-13,178,139,Sd98w,5,2
2008.07,497,Sd67e,Koshinoryu,Musashigawa,Fukui,1979-05-17,178.5,139,Sd85e,4,3
2008.07,1276,Sd67w,Konofuji,Minato,Miyazaki,1986-07-15,177,123.1,Sd41e,2,5
2008.07,6002,Sd68e,Musoketsu,Hanaregoma,Kumamoto,1986-02-14,187,152,Sd100e,5,2
2008.07,1231,Sd68w,Yoshinokuni,Sakaigawa,Kagoshima,1983-11-27,175,83.7,Sd41w,2,5
2008.07,861,Sd69e,Kasuganami,Kasugayama,Kagoshima,1982-08-06,171.6,143,Sd86e,4,3
2008.07,1046,Sd69w,Asadoryu,Takasago,Miyagi,1981-05-23,172,102.8,Sd53e,3,4
2008.07,1049,Sd70e,Wakataizan,Matsugane,Kagoshima,1984-10-07,183,135.6,Sd87e,4,3
2008.07,2871,Sd70w,Hidaka,Naruto,Kagoshima,1987-05-22,172,107.4,Sd88w,4,3
2008.07,1059,Sd71e,Ikeda,Tamanoi,Tokyo,1984-09-06,180.5,140,Sd56w,3,4
